Wikipedia movie ID,Freebase movie ID,Movie name,Movie release date,Movie runtime,Movie languages (Freebase ID:name tuples),Movie countries (Freebase ID:name tuples),Movie genres (Freebase ID:name tuples),tmdb_id,collection_name,collection_id,vote_count,vote_average,genres,budget,run_time,tmdb_origin_country,tmdb_original_language,Movie release date corrected,release_year,movie_order,box_office,profit,years_diff_bt_pre_movies,CPI,real_revenue,real_budget,real_profit,ratio_revenue_budget,num_genres,collection_size
10071292,/m/02q0v8n,Along Came a Spider,2001-04-06,104.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/0c3351"": ""Suspense"", ""/m/060__y"": ""Film adaptation"", ""/m/02wtdps"": ""Crime Thriller""}",2043.0,Alex Cross Collection,142680.0,1826.0,6.3,"['Crime', 'Mystery', 'Thriller', 'Action']",60000000.0,104.0,['US'],en,2001-04-06,2001,2.0,105178561.0,45178561.0,4.0,94.7,235672805.99691722,134441546.12283614,101231259.87408108,1.7529760166666664,4,2
10203059,/m/02q52r_,"Farewell, My Lovely",1975-08-08,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/028v3"": ""Detective fiction"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0vjs6"": ""Detective""}",1835.0,Philip Marlowe (Robert Mitchum) Collection,515268.0,148.0,6.6,"['Crime', 'Mystery', 'Thriller']",2500000.0,95.0,['US'],en,1975-08-08,1975,1.0,2000000.0,-500000.0,,148.2,4481384.8707612045,5601731.088451506,-1120346.2176903011,0.8,3,2
10245832,/m/02q6ctt,Butch and Sundance: The Early Days,1979-06-15,111.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0hfjk"": ""Western"", ""/m/0556j8"": ""Buddy film"", ""/m/0hj3mzj"": ""Comedy Western""}",37598.0,Butch Cassidy and the Sundance Kid Collection,625812.0,29.0,4.8,"['Western', 'Comedy']",,111.0,['US'],en,1979-06-15,1979,2.0,5136913.0,5136913.0,10.0,148.2,11510242.100308277,,,,2,2
10304105,/m/02q7yfq,Machete,2010-09-01,105.0,"{""/m/06nm1"": ""Spanish Language"", ""/m/02h40lc"": ""English Language"", ""/m/02ztjwg"": ""Hungarian language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action""}",23631.0,Machete Collection,210006.0,3254.0,6.337,"['Action', 'Comedy', 'Thriller']",20000000.0,105.0,"['DE', 'GB', 'US']",en,2010-09-01,2010,1.0,44083657.0,24083657.0,,355.4,98777916.76381312,44813848.707612045,53964068.05620108,2.2041828499999996,3,2
10501623,/m/02qf_t4,American Pie Presents: Beta House,2007-12-10,85.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}","{""/m/0bbc17"": ""Gross out"", ""/m/0gsy3b"": ""Sex comedy"", ""/m/01jw2w"": ""Gross-out film"", ""/m/01z4y"": ""Comedy"", ""/m/02b5_l"": ""Teen""}",8277.0,American Pie (Spin-off) Collection,298820.0,1870.0,5.7,['Comedy'],10000000.0,89.0,['US'],en,2007-12-10,2007,3.0,18552332.0,8552332.0,1.0,567.6,41570069.97106948,22406924.353806023,19163145.617263455,1.8552331999999998,1,4
10565718,/m/02xtxw,Mean Girls,2004-04,97.0,"{""/m/07zrf"": ""Vietnamese Language"", ""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language"", ""/m/071fb"": ""Swahili Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}","{""/m/0hn10"": ""LGBT"", ""/m/03p5xs"": ""Comedy of manners"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/01j1n2"": ""Coming of age"", ""/m/01z4y"": ""Comedy"", ""/m/02b5_l"": ""Teen""}",10625.0,Mean Girls Collection,99606.0,8710.0,7.2,"['Drama', 'Comedy']",17000000.0,97.0,['US'],en,2004-04-01,2004,1.0,129042871.0,112042871.0,,182.1,289145384.8894949,38091771.401470244,251053613.48802465,7.590757117647057,2,2
10628498,/m/02qkn0h,White Fang 2: Myth of the White Wolf,1994-04-15,106.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3mtj"": ""Animal Picture"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/02h8pkk"": ""Family Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/0hqxf"": ""Family Film"", ""/m/0hj3n26"": ""Family-Oriented Adventure""}",43643.0,White Fang Collection,178654.0,124.0,6.9,"['Adventure', 'Family']",,106.0,['US'],en,1994-04-15,1994,2.0,8878839.0,8878839.0,3.0,482.4,19894747.38226227,,,,2,2
10862322,/m/02qsbkj,King Solomon's Mines,1985-11-22,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/088q4"": ""Zimbabwe""}","{""/m/0gf28"": ""Parody"", ""/m/03k9fj"": ""Adventure"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/06nbt"": ""Satire"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action""}",9838.0,Allan Quatermain Collection,135502.0,402.0,5.4,"['Action', 'Adventure', 'Comedy']",12500000.0,100.0,['US'],en,1985-11-22,1985,1.0,14400000.0,1900000.0,,623.1,32265971.069480672,28008655.44225753,4257315.6272231415,1.152,3,2
10874116,/m/02qsqmq,St. Trinian's,2007-12-10,97.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/0hj3m_x"": ""Crime Comedy"", ""/m/01z4y"": ""Comedy""}",10748.0,St. Trinian's Collection,12077.0,458.0,5.9,"['Comedy', 'Family', 'Science Fiction']",14000000.0,101.0,['GB'],en,2007-12-10,2007,6.0,29066483.0,15066483.0,27.0,586.9,65129048.581218876,31369694.09532843,33759354.48589045,2.076177357142857,3,7
10980875,/m/02qx3dx,My Tutor Friend,2003-01-30,110.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/06qd3"": ""South Korea""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy"", ""/m/05p553"": ""Comedy film""}",18371.0,My Tutor Friend Collection,813734.0,50.0,6.5,"['Comedy', 'Romance']",,110.0,['KR'],ko,2003-01-30,2003,1.0,17703856.0,17703856.0,,605.8,39668896.21626749,,,,2,2
11046148,/m/02qz4w7,Kit Kittredge: An American Girl Mystery,2008-07-02,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02h8pkk"": ""Family Drama"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/04xvlr"": ""Period piece"", ""/m/0bj8m2"": ""Children's"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film""}",8359.0,An American Girl Collection,25542.0,130.0,6.4,"['Family', 'Comedy', 'Drama', 'Mystery']",10000000.0,101.0,['US'],en,2008-07-02,2008,4.0,17657973.0,7657973.0,2.0,86.7,39566086.52525492,22406924.353806023,17159162.171448898,1.7657973,4,5
11107075,/m/02r07nx,Bats,1999,91.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06vxwl5"": ""Natural horror films"", ""/m/02kdv5l"": ""Action"", ""/m/03npn"": ""Horror""}",10496.0,Bats Collection,381396.0,192.0,4.6,"['Horror', 'Thriller', 'Science Fiction']",5250000.0,91.0,['US'],en,1999-01-01,1999,1.0,10155690.0,4905690.0,,540.5,22755777.75907043,11763635.285748163,10992142.473322267,1.9344171428571428,3,2
11195154,/m/04czg6c,A Christmas Tale,2008,152.0,"{""/m/064_8sq"": ""French Language""}","{""/m/0f8l9c"": ""France""}","{""/m/0hj3n0w"": ""Ensemble Film"", ""/m/02h8pkk"": ""Family Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",8892.0,The Paul Dédalus Collection,805909.0,147.0,6.7,"['Comedy', 'Drama']",,152.0,['FR'],fr,2008-01-01,2008,2.0,7356393.0,7356393.0,12.0,445.4,16483414.146786815,,,,2,2
11222156,/m/02r4475,Step Up 2: The Streets,2008-02-14,98.0,"{""/m/02h40lc"": ""English Language"", ""/m/06b_j"": ""Russian Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/068d7h"": ""Romantic drama"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/04dn71w"": ""Dance""}",8328.0,Step Up Collection,86092.0,2280.0,6.7,"['Music', 'Drama', 'Romance']",23000000.0,98.0,['US'],en,2008-02-14,2008,2.0,150816700.0,127816700.0,2.0,445.4,337933838.8190657,51535926.013753854,286397912.80531186,6.557247826086956,3,4
11244593,/m/02r4y3t,Alvin and the Chipmunks,2007-12-13,91.0,"{""/m/064_8sq"": ""French Language"", ""/m/03_9r"": ""Japanese Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3myq"": ""Children's/Family"", ""/m/01zhp"": ""Computer Animation"", ""/m/04t36"": ""Musical"", ""/m/0bj8m2"": ""Children's"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/04rlf"": ""Music"", ""/m/0hqxf"": ""Family Film""}",6477.0,Alvin and the Chipmunks Collection,167613.0,4406.0,5.8,"['Comedy', 'Family', 'Fantasy', 'Animation']",60000000.0,92.0,['US'],en,2007-12-13,2007,1.0,361336633.0,301336633.0,,482.4,809644260.1889969,134441546.12283614,675202714.0661608,6.022277216666667,4,3
11265801,/m/02r5m4r,Benji,1974-10-17,86.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/0hj3mtj"": ""Animal Picture"", ""/m/02n4kr"": ""Mystery"", ""/m/0bj8m2"": ""Children's"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hqxf"": ""Family Film"", ""/m/0hj3n26"": ""Family-Oriented Adventure""}",23069.0,The Benji Collection,424830.0,145.0,6.2,"['Adventure', 'Family', 'Romance']",,86.0,['US'],en,1974-10-17,1974,1.0,39552000.0,39552000.0,,605.8,88623867.20417358,,,,3,5
11448113,/m/06x8g2,Friday After Next,2002-11-22,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0556j8"": ""Buddy film"", ""/m/01z4y"": ""Comedy""}",10426.0,Friday Collection,43563.0,405.0,6.31,['Comedy'],20000000.0,85.0,['US'],en,2002-11-22,2002,3.0,33526835.0,13526835.0,2.0,121.7,75123325.56675361,44813848.707612045,30309476.859141566,1.67634175,1,3
11545267,/m/02rhlv1,Megiddo: The Omega Code 2,2001-09-21,104.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/04p5fxn"": ""Christian film"", ""/m/06n90"": ""Science Fiction"", ""/m/0219x_"": ""Indie"", ""/m/0fdjb"": ""Supernatural"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02n4kr"": ""Mystery"", ""/m/02kdv5l"": ""Action""}",30379.0,The Omega Code Collection,122947.0,38.0,4.7,"['Action', 'Thriller', 'Horror', 'Fantasy']",20000000.0,104.0,['US'],en,2001-09-21,2001,2.0,5974653.0,-14025347.0,2.0,50.2,13387359.781124022,44813848.707612045,-31426488.926488023,0.29873265,4,2
11558403,/m/02rj2z0,Our Modern Maidens,1929-08-24,76.0,"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06ppq"": ""Silent film"", ""/m/0219x_"": ""Indie"", ""/m/01g6gs"": ""Black-and-white"", ""/m/087lqx"": ""Pre-Code"", ""/m/01z4y"": ""Comedy"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama""}",109891.0,Our Dancing Daughters Collection,981517.0,14.0,5.9,"['Drama', 'Comedy']",283000.0,76.0,['US'],en,1929-08-24,1929,2.0,857000.0,574000.0,1.0,532.1,1920273.4171211761,634115.9592127105,1286157.4579084655,3.028268551236749,2,3
11665498,/m/02rn7b_,REC,2007-11,78.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/06mkj"": ""Spain""}","{""/m/0jb4p32"": ""Zombie Film"", ""/m/02l7c8"": ""Romance Film"", ""/m/03npn"": ""Horror"", ""/m/03q4nz"": ""World cinema"", ""/m/0fdjb"": ""Supernatural""}",8329.0,[REC] Collection,74508.0,4363.0,7.2,"['Horror', 'Mystery']",1500000.0,78.0,['ES'],es,2007-11-01,2007,1.0,32492948.0,30992948.0,,121.7,72806702.78681527,3361038.6530709034,69445664.13374437,21.661965333333335,2,3
11682101,/m/02rntpp,Space Chimps,2008-07-18,81.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/01zhp"": ""Computer Animation"", ""/m/0hj3mtj"": ""Animal Picture"", ""/m/0hcr"": ""Animation"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film""}",11802.0,Space Chimps Collection,118828.0,451.0,4.9,"['Animation', 'Family', 'Adventure', 'Comedy', 'Science Fiction']",37000000.0,81.0,['US'],en,2008-07-18,2008,1.0,64834964.0,27834964.0,,586.9,145275213.38297367,82905620.10908228,62369593.27389139,1.7522963243243244,5,2
11762841,/m/02rrfzf,Spy Kids,2001-03-30,88.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/0bj8m2"": ""Children's"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action"", ""/m/0bkbm"": ""Spy""}",10054.0,Spy Kids Collection,86486.0,3409.0,5.798,"['Action', 'Comedy', 'Family', 'Adventure']",35000000.0,88.0,['US'],en,2001-03-30,2001,1.0,147934180.0,112934180.0,,42.1,331474998.0602324,78424235.23832108,253050762.82191133,4.226690857142858,4,4
11779733,/m/02rr_zv,Beverly Hills Chihuahua,2008-09-18,85.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03k9fj"": ""Adventure"", ""/m/0hj3mtj"": ""Animal Picture"", ""/m/0bj8m2"": ""Children's"", ""/m/0hj3msd"": ""Adventure Comedy"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film""}",14405.0,Beverly Hills Chihuahua Collection,87256.0,1046.0,5.379,"['Comedy', 'Family', 'Adventure', 'Romance']",20000000.0,91.0,['US'],en,2008-09-18,2008,1.0,145824897.0,125824897.0,,312.2,326748743.5980555,44813848.707612045,281934894.89044344,7.29124485,4,3
12064241,/m/02vnmc9,Funny Girl,1968-09-18,165.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02l7c8"": ""Romance Film"", ""/m/017fp"": ""Biography"", ""/m/07s9rl0"": ""Drama"", ""/m/04t36"": ""Musical"", ""/m/01z4y"": ""Comedy""}",16085.0,Fanny Brice Collection,449750.0,390.0,7.2,"['Comedy', 'Drama', 'Romance']",14000000.0,155.0,['US'],en,1968-09-18,1968,1.0,58500000.0,44500000.0,,623.1,131080507.46976525,31369694.09532843,99710813.37443681,4.178571428571429,3,2
12212748,/m/02vw1w2,Bleach: The DiamondDust Rebellion,2007-12-22,92.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/03_3d"": ""Japan""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/03k9fj"": ""Adventure"", ""/m/0hcr"": ""Animation"", ""/m/0jxy"": ""Anime"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/02kdv5l"": ""Action""}",17101.0,Bleach Collection,23497.0,163.0,6.8,"['Action', 'Animation', 'Thriller']",,95.0,['JP'],ja,2007-12-22,2007,2.0,6915595.0,6915595.0,1.0,299.3,15495721.402655916,,,,3,3
12234690,/m/02vwyfl,Deathstalker,1983,80.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/0jgd"": ""Argentina""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/0dz8b"": ""Sword and sorcery"", ""/m/06n90"": ""Science Fiction"", ""/m/01hmnh"": ""Fantasy"", ""/m/03k9fj"": ""Adventure""}",15895.0,Deathstalker Collection,48655.0,158.0,4.8,"['Action', 'Fantasy']",,80.0,['US'],en,1983-01-01,1983,1.0,11919250.0,11919250.0,,532.1,26707373.310410246,,,,2,4
12260598,/m/027j9wd,Ice Age: Dawn of the Dinosaurs,2009-07-01,94.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/0hcr"": ""Animation"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action"", ""/m/0hqxf"": ""Family Film"", ""/m/0hj3n26"": ""Family-Oriented Adventure""}",8355.0,Ice Age Collection,8354.0,8243.0,6.754,"['Animation', 'Comedy', 'Family', 'Adventure']",90000000.0,94.0,['US'],en,2009-07-01,2009,3.0,886686817.0,796686817.0,3.0,341.4,1986792443.4036043,201662319.18425423,1785130124.21935,9.852075744444443,4,4
12319832,/m/047csmy,Transformers: Revenge of the Fallen,2009-06-19,150.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/03k9fj"": ""Adventure""}",8373.0,Transformers Collection,8650.0,8440.0,6.2,"['Science Fiction', 'Action', 'Adventure']",200000000.0,150.0,['US'],en,2009-06-19,2009,2.0,836303693.0,636303693.0,2.0,72.3,1873899358.5859616,448138487.0761205,1425760871.509841,4.181518465,3,3
12361350,/m/02w10lc,Francis,1950,91.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3myq"": ""Children's/Family"", ""/m/0hj3mtj"": ""Animal Picture"", ""/m/01g6gs"": ""Black-and-white"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/082gq"": ""War film""}",43387.0,Francis the Talking Mule Collection,693136.0,28.0,5.5,"['Comedy', 'Family', 'Fantasy', 'War']",,91.0,['US'],en,1950-01-01,1950,1.0,2900000.0,2900000.0,,647.0,6498008.062603747,,,,4,7
12673434,/m/062zjtt,Thor,2011-05-06,114.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3n2k"": ""Fantasy Adventure"", ""/m/03k9fj"": ""Adventure"", ""/m/04pbhw"": ""Superhero movie"", ""/m/0btmb"": ""Superhero"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hh_j8m"": ""Mythological Fantasy"", ""/m/07s9rl0"": ""Drama"", ""/m/02kdv5l"": ""Action""}",10195.0,Thor Collection,131296.0,21037.0,6.769,"['Adventure', 'Fantasy', 'Action']",150000000.0,115.0,['US'],en,2011-05-06,2011,1.0,449300000.0,299300000.0,,623.1,1006743111.2165047,336103865.30709034,670639245.9094143,2.9953333333333334,3,2
12760089,/m/02x3p2t,"Oh, God! Book II",1980-10-03,94.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3n62"": ""Heavenly Comedy"", ""/m/0hj3n2s"": ""Fantasy Comedy"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/02djzlc"": ""Religious Film""}",38147.0,"Oh, God! Collection",221308.0,40.0,5.2,"['Fantasy', 'Comedy']",,94.0,['US'],en,1980-10-03,1980,2.0,14504277.0,14504277.0,3.0,540.5,32499623.754564855,,,,2,3
12816598,/m/02x6366,Kickboxer 2,1991,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/04t2t"": ""Martial Arts Film""}",24993.0,Kickboxer Collection,105322.0,179.0,5.5,"['Action', 'Adventure']",89.0,89.0,['US'],en,1991-01-01,1991,2.0,1250712.0,1250623.0,2.0,43.2,2802460.9172397438,199.4216267488736,2802261.495612995,14052.94382022472,2,5
12823099,/m/02x6dqb,Annie,1982-05-17,128.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/04t36"": ""Musical"", ""/m/0bj8m2"": ""Children's"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/04rlf"": ""Music"", ""/m/0hqxf"": ""Family Film""}",15739.0,Annie Collection,312735.0,689.0,6.5,"['Comedy', 'Drama', 'Family']",35000000.0,127.0,['US'],en,1982-05-17,1982,1.0,57059003.0,22059003.0,,647.0,127851676.3924591,78424235.23832108,49427441.15413801,1.6302572285714285,3,2
12836428,/m/02x6yvp,Marrying the Mafia,2002-09-13,113.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/06qd3"": ""South Korea""}","{""/m/0gw5w78"": ""Gangster Film"", ""/m/01z4y"": ""Comedy"", ""/m/03q4nz"": ""World cinema""}",49202.0,Marrying the Mafia Collection,281840.0,18.0,6.0,"['Comedy', 'Action', 'Crime']",,113.0,['KR'],ko,2002-09-13,2002,1.0,28903789.0,28903789.0,,161.7,64764501.366137065,,,,3,4
12894844,/m/02xbdbj,The Adventures of the Wilderness Family,1975-12-19,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03k9fj"": ""Adventure"", ""/m/02h8pkk"": ""Family Drama"", ""/m/0bj8m2"": ""Children's"", ""/m/07s9rl0"": ""Drama"", ""/m/0hqxf"": ""Family Film"", ""/m/0hj3n26"": ""Family-Oriented Adventure""}",28994.0,Mountain Family Robinson Collection,211860.0,28.0,5.9,"['Drama', 'Family', 'Adventure']",,105.0,['US'],en,1975-12-19,1975,1.0,31223000.0,31223000.0,,623.1,69961139.90988855,,,,3,3
13049327,/m/0661m4p,Men in Black 3,2012-05-14,103.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/0556j8"": ""Buddy film"", ""/m/01z4y"": ""Comedy""}",41154.0,Men In Black Collection,86055.0,10233.0,6.522,"['Action', 'Comedy', 'Science Fiction']",225000000.0,106.0,['US'],en,2012-05-14,2012,3.0,624026776.0,399026776.0,10.0,623.1,1398252076.4581456,504155797.96063554,894096278.4975101,2.7734523377777776,3,3
13083579,/m/02z5x7l,Evangelion: 1.0 You Are (Not) Alone,2007,98.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/03_3d"": ""Japan""}","{""/m/0hn10"": ""LGBT"", ""/m/0jxy"": ""Anime"", ""/m/0gw5n2f"": ""Japanese Movies""}",15137.0,Rebuild of Evangelion Collection,210303.0,941.0,7.6,"['Animation', 'Science Fiction', 'Action', 'Drama']",7000000.0,98.0,['JP'],ja,2007-01-01,2007,1.0,18700000.0,11700000.0,,40.2,41900948.54161727,15684847.047664216,26216101.49395305,2.6714285714285717,4,3
13165463,/m/02z9hqn,Evangelion: 2.0,2009-06-27,108.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/04306rv"": ""German Language""}","{""/m/03_3d"": ""Japan""}","{""/m/06n90"": ""Science Fiction"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/0hcr"": ""Animation"", ""/m/0jxy"": ""Anime"", ""/m/07s9rl0"": ""Drama"", ""/m/01hmnh"": ""Fantasy"", ""/m/02kdv5l"": ""Action""}",22843.0,Rebuild of Evangelion Collection,210303.0,858.0,7.8,"['Animation', 'Science Fiction', 'Action', 'Drama']",10000000.0,112.0,['JP'],ja,2009-06-27,2009,2.0,41023004.0,31023004.0,2.0,500.6,91919934.73938818,22406924.353806023,69513010.38558216,4.1023004,4,3
13239722,/m/03bzyn4,Sex and the City: The Movie,2008-05-12,145.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",4564.0,Sex and the City Collection,50457.0,2102.0,6.58,"['Comedy', 'Drama', 'Romance']",65000000.0,146.0,['US'],en,2008-05-12,2008,1.0,415253641.0,350253641.0,,567.6,930455692.1529523,145645008.29973915,784810683.8532132,6.388517553846154,3,2
13300563,/m/03c12_2,Another Gay Sequel: Gays Gone Wild,2008,99.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0chghy"": ""Australia""}","{""/m/0hn10"": ""LGBT"", ""/m/0gf28"": ""Parody"", ""/m/0gsy3b"": ""Sex comedy"", ""/m/01j1n2"": ""Coming of age"", ""/m/01z4y"": ""Comedy"", ""/m/04tkhfk"": ""Gay Themed""}",15706.0,Another Gay Movie Collection,102008.0,130.0,5.8,"['Comedy', 'Romance']",,90.0,['US'],en,2008-01-01,2008,2.0,104828.0,104828.0,2.0,421.7,234887.30661607778,,,,2,2
13387891,/m/0g636h,Iron Warrior,1987,82.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03rjj"": ""Italy""}","{""/m/02kdv5l"": ""Action"", ""/m/01hmnh"": ""Fantasy""}",48193.0,Ator Collection,48194.0,20.0,4.85,"['Adventure', 'Action', 'Fantasy']",,82.0,['IT'],it,1987-01-01,1987,3.0,11385.0,11385.0,3.0,355.4,25510.28337680816,,,,3,4
